"region";"vaccine";"n_dose";"year";"cov1y";"cov2y";"cov3y";"cov4y";"cov5y"
"east midlands";"MMR";2;2019;0;0;0.4145360214548;0.8203967046068;0.8852233191
"east of england";"MMR";1;2005;0.696125;0.819;0.8303069290676;0.856262469370378;0.885361068238155
"east of england";"MMR";1;2006;0.701;0.848;0.843613089784504;0.840231206020865;0.857583610589886
"east of england";"MMR";1;2007;0.672125;0.861;0.867811652268011;0.852242323959418;0.842606697844785
"east of england";"MMR";1;2008;0.697925;0.847;0.88449537850832;0.874757524903647;0.854307832139583
"east of england";"MMR";1;2009;0.70295;0.844;0.88485747048712;0.8927327483368;0.876420100800474
"east of england";"MMR";1;2010;0.7136;0.8781687485;0.8902824836771;0.8981301225988;0.8947044592
"east of england";"MMR";1;2011;0.728225;0.8917070108;0.90963289982546;0.9081246946197;0.9013070872
"east of england";"MMR";1;2012;0.731075;0.9228549582;0.92843039580874;0.92980941088688;0.919538573
"east of england";"MMR";1;2013;0.731;0.9334636039;0.93624631267141;0.94204149550794;0.9365329691
"east of england";"MMR";1;2014;0.7277;0.9420632137;0.95106403834439;0.94659241790862;0.944875369
"east of england";"MMR";1;2015;0.71945;0.9436520054;0.95712531711277;0.95555720459973;0.9486621551
"east of england";"MMR";1;2016;0.7318174245125;0.9402344654;0.95462930341376;0.96369632590882;0.9598629356
"east of england";"MMR";1;2017;0.7263538188125;0.9431797987;0.95279009386106;0.96253197266928;0.9638576044
"east of england";"MMR";1;2018;0.7223723719625;0.9286101835;0.95587990449355;0.95517678202874;0.9660455142
"east of england";"MMR";1;2019;0.7238801464625;0.9179929919;0.94870338842511;0.95829405622795;0.9598618352
"east of england";"MMR";2;2005;0;0;0.312526729240933;0.641105220832873;0.760706546310587
"east of england";"MMR";2;2006;0;0;0.31657525286267;0.625053458481865;0.756555606364023
"east of england";"MMR";2;2007;0;0;0.330908067002668;0.633150505725339;0.737613238708833
"east of england";"MMR";2;2008;0;0;0.35324840171244;0.661816134005337;0.747168404207386
"east of england";"MMR";2;2009;0;0;0.3581065860792;0.70649680342488;0.780996145864216
"east of england";"MMR";2;2010;0;0;0.37356231059487;0.7162131721584;0.8337229212
"east of england";"MMR";2;2011;0;0;0.37931704576737;0.74712462118974;0.845189016
"east of england";"MMR";2;2012;0;0;0.420133701518635;0.75863409153474;0.8689516413
"east of england";"MMR";2;2013;0;0;0.417528531344455;0.84026740303727;0.8902066317
"east of england";"MMR";2;2014;0;0;0.424598232693195;0.83505706268891;0.8989701541
"east of england";"MMR";2;2015;0;0;0.42525819249342;0.84919646538639;0.9077693909
"east of england";"MMR";2;2016;0;0;0.42572837571722;0.85051638498684;0.9069704853
"east of england";"MMR";2;2017;0;0;0.42095609228333;0.85145675143444;0.8969799462
"east of england";"MMR";2;2018;0;0;0.42661292742707;0.84191218456666;0.8977823191
"east of england";"MMR";2;2019;0;0;0.43164128165168;0.85322585485414;0.8814911366
"london";"MMR";1;2005;0.655625;0.719;0.741634453089761;0.776250979318237;0.799770645192841
"london";"MMR";1;2006;0.660875;0.74;0.745127628432818;0.757623699819576;0.779903948336467
"london";"MMR";1;2007;0.5954;0.754;0.787814679551311;0.756531131480991;0.7617799954894
"london";"MMR";1;2008;0.65855;0.747;0.82436680265808;0.808683578747916;0.759495394347207
"london";"MMR";1;2009;0.65945;0.768;0.83710987355836;0.85507866197072;0.814108306806124
"london";"MMR";1;2010;0.6761;0.8239137731;0.85516625281656;0.87643867144124;0.8630620004
